country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation,suicides_per_100k
Antigua and Barbuda,1985,0,3,0,7339,0.0,Antigua and Barbuda1985,,"240,923,926",3850,Generation X,0.0
Antigua and Barbuda,1985,0,4,0,3778,0.0,Antigua and Barbuda1985,,"240,923,926",3850,G.I. Generation,0.0
Antigua and Barbuda,1985,0,5,0,949,0.0,Antigua and Barbuda1985,,"240,923,926",3850,G.I. Generation,0.0
Antigua and Barbuda,1985,1,0,0,7667,0.0,Antigua and Barbuda1985,,"240,923,926",3850,Generation X,0.0
Antigua and Barbuda,1985,1,1,0,6194,0.0,Antigua and Barbuda1985,,"240,923,926",3850,Boomers,0.0
Antigua and Barbuda,1985,1,2,0,5970,0.0,Antigua and Barbuda1985,,"240,923,926",3850,Silent,0.0
Antigua and Barbuda,1985,1,3,0,7304,0.0,Antigua and Barbuda1985,,"240,923,926",3850,Generation X,0.0
Antigua and Barbuda,1985,1,4,0,2723,0.0,Antigua and Barbuda1985,,"240,923,926",3850,G.I. Generation,0.0
Antigua and Barbuda,1985,1,5,0,424,0.0,Antigua and Barbuda1985,,"240,923,926",3850,G.I. Generation,0.0
Antigua and Barbuda,1986,0,0,0,7668,0.0,Antigua and Barbuda1986,,"290,440,148",4740,Generation X,0.0
Antigua and Barbuda,1986,0,1,0,6209,0.0,Antigua and Barbuda1986,,"290,440,148",4740,Boomers,0.0
Antigua and Barbuda,1986,0,2,0,6101,0.0,Antigua and Barbuda1986,,"290,440,148",4740,Silent,0.0
Antigua and Barbuda,1986,0,3,0,6907,0.0,Antigua and Barbuda1986,,"290,440,148",4740,Generation X,0.0
Antigua and Barbuda,1986,0,4,0,3764,0.0,Antigua and Barbuda1986,,"290,440,148",4740,G.I. Generation,0.0
Antigua and Barbuda,1986,0,5,0,1014,0.0,Antigua and Barbuda1986,,"290,440,148",4740,G.I. Generation,0.0
Antigua and Barbuda,1986,1,0,0,7563,0.0,Antigua and Barbuda1986,,"290,440,148",4740,Generation X,0.0
Antigua and Barbuda,1986,1,1,0,6023,0.0,Antigua and Barbuda1986,,"290,440,148",4740,Boomers,0.0
Antigua and Barbuda,1986,1,2,0,5947,0.0,Antigua and Barbuda1986,,"290,440,148",4740,Silent,0.0
Antigua and Barbuda,1986,1,3,0,6827,0.0,Antigua and Barbuda1986,,"290,440,148",4740,Generation X,0.0
Antigua and Barbuda,1986,1,4,0,2771,0.0,Antigua and Barbuda1986,,"290,440,148",4740,G.I. Generation,0.0
Antigua and Barbuda,1986,1,5,0,476,0.0,Antigua and Barbuda1986,,"290,440,148",4740,G.I. Generation,0.0
Antigua and Barbuda,1987,0,0,0,7583,0.0,Antigua and Barbuda1987,,"337,174,852",5595,Generation X,0.0
Antigua and Barbuda,1987,0,1,0,6101,0.0,Antigua and Barbuda1987,,"337,174,852",5595,Boomers,0.0
Antigua and Barbuda,1987,0,2,0,6059,0.0,Antigua and Barbuda1987,,"337,174,852",5595,Silent,0.0
Antigua and Barbuda,1987,0,3,0,6623,0.0,Antigua and Barbuda1987,,"337,174,852",5595,Generation X,0.0
Antigua and Barbuda,1987,0,4,0,3738,0.0,Antigua and Barbuda1987,,"337,174,852",5595,G.I. Generation,0.0
Antigua and Barbuda,1987,0,5,0,1081,0.0,Antigua and Barbuda1987,,"337,174,852",5595,G.I. Generation,0.0
Antigua and Barbuda,1987,1,0,0,7421,0.0,Antigua and Barbuda1987,,"337,174,852",5595,Generation X,0.0
Antigua and Barbuda,1987,1,1,0,5893,0.0,Antigua and Barbuda1987,,"337,174,852",5595,Boomers,0.0
Antigua and Barbuda,1987,1,2,0,5927,0.0,Antigua and Barbuda1987,,"337,174,852",5595,Silent,0.0
Antigua and Barbuda,1987,1,3,0,6499,0.0,Antigua and Barbuda1987,,"337,174,852",5595,Generation X,0.0
Antigua and Barbuda,1987,1,4,0,2798,0.0,Antigua and Barbuda1987,,"337,174,852",5595,G.I. Generation,0.0
Antigua and Barbuda,1987,1,5,0,538,0.0,Antigua and Barbuda1987,,"337,174,852",5595,G.I. Generation,0.0
Antigua and Barbuda,1988,0,0,0,7413,0.0,Antigua and Barbuda1988,,"398,637,741",6693,Generation X,0.0
Antigua and Barbuda,1988,0,1,0,6041,0.0,Antigua and Barbuda1988,,"398,637,741",6693,Boomers,0.0
Antigua and Barbuda,1988,0,2,0,6021,0.0,Antigua and Barbuda1988,,"398,637,741",6693,Silent,0.0
Antigua and Barbuda,1988,0,3,0,6527,0.0,Antigua and Barbuda1988,,"398,637,741",6693,Generation X,0.0
Antigua and Barbuda,1988,0,4,0,3708,0.0,Antigua and Barbuda1988,,"398,637,741",6693,G.I. Generation,0.0
Antigua and Barbuda,1988,0,5,0,1141,0.0,Antigua and Barbuda1988,,"398,637,741",6693,G.I. Generation,0.0
Antigua and Barbuda,1988,1,0,0,7209,0.0,Antigua and Barbuda1988,,"398,637,741",6693,Generation X,0.0
Antigua and Barbuda,1988,1,1,0,5826,0.0,Antigua and Barbuda1988,,"398,637,741",6693,Boomers,0.0
Antigua and Barbuda,1988,1,2,0,5907,0.0,Antigua and Barbuda1988,,"398,637,741",6693,Silent,0.0
Antigua and Barbuda,1988,1,3,0,6355,0.0,Antigua and Barbuda1988,,"398,637,741",6693,Generation X,0.0
Antigua and Barbuda,1988,1,4,0,2813,0.0,Antigua and Barbuda1988,,"398,637,741",6693,G.I. Generation,0.0
Antigua and Barbuda,1988,1,5,0,603,0.0,Antigua and Barbuda1988,,"398,637,741",6693,G.I. Generation,0.0
Antigua and Barbuda,1989,0,0,0,7152,0.0,Antigua and Barbuda1989,,"438,794,778",7407,Generation X,0.0
Antigua and Barbuda,1989,0,1,0,6059,0.0,Antigua and Barbuda1989,,"438,794,778",7407,Boomers,0.0
Antigua and Barbuda,1989,0,2,0,5969,0.0,Antigua and Barbuda1989,,"438,794,778",7407,Silent,0.0
Antigua and Barbuda,1989,0,3,0,6621,0.0,Antigua and Barbuda1989,,"438,794,778",7407,Generation X,0.0
Antigua and Barbuda,1989,0,4,0,3696,0.0,Antigua and Barbuda1989,,"438,794,778",7407,G.I. Generation,0.0
Antigua and Barbuda,1989,0,5,0,1195,0.0,Antigua and Barbuda1989,,"438,794,778",7407,G.I. Generation,0.0
Antigua and Barbuda,1989,1,0,0,6927,0.0,Antigua and Barbuda1989,,"438,794,778",7407,Generation X,0.0
Antigua and Barbuda,1989,1,1,0,5835,0.0,Antigua and Barbuda1989,,"438,794,778",7407,Boomers,0.0
Antigua and Barbuda,1989,1,2,0,5862,0.0,Antigua and Barbuda1989,,"438,794,778",7407,Silent,0.0
Antigua and Barbuda,1989,1,3,0,6403,0.0,Antigua and Barbuda1989,,"438,794,778",7407,Generation X,0.0
Antigua and Barbuda,1989,1,4,0,2843,0.0,Antigua and Barbuda1989,,"438,794,778",7407,G.I. Generation,0.0
Antigua and Barbuda,1989,1,5,0,676,0.0,Antigua and Barbuda1989,,"438,794,778",7407,G.I. Generation,0.0
Antigua and Barbuda,1990,1,2,1,5799,17.24,Antigua and Barbuda1990,,"459,469,074",7744,Silent,17.24435247456458
Antigua and Barbuda,1990,0,0,0,6827,0.0,Antigua and Barbuda1990,,"459,469,074",7744,Generation X,0.0
Antigua and Barbuda,1990,0,1,0,6172,0.0,Antigua and Barbuda1990,,"459,469,074",7744,Boomers,0.0
Antigua and Barbuda,1990,0,2,0,5895,0.0,Antigua and Barbuda1990,,"459,469,074",7744,Silent,0.0
Antigua and Barbuda,1990,0,3,0,6877,0.0,Antigua and Barbuda1990,,"459,469,074",7744,Generation X,0.0
Antigua and Barbuda,1990,0,4,0,3706,0.0,Antigua and Barbuda1990,,"459,469,074",7744,G.I. Generation,0.0
Antigua and Barbuda,1990,0,5,0,1252,0.0,Antigua and Barbuda1990,,"459,469,074",7744,G.I. Generation,0.0
Antigua and Barbuda,1990,1,0,0,6598,0.0,Antigua and Barbuda1990,,"459,469,074",7744,Generation X,0.0
Antigua and Barbuda,1990,1,1,0,5937,0.0,Antigua and Barbuda1990,,"459,469,074",7744,Boomers,0.0
Antigua and Barbuda,1990,1,3,0,6611,0.0,Antigua and Barbuda1990,,"459,469,074",7744,Generation X,0.0
Antigua and Barbuda,1990,1,4,0,2902,0.0,Antigua and Barbuda1990,,"459,469,074",7744,G.I. Generation,0.0
Antigua and Barbuda,1990,1,5,0,758,0.0,Antigua and Barbuda1990,,"459,469,074",7744,G.I. Generation,0.0
Antigua and Barbuda,1991,0,0,0,6595,0.0,Antigua and Barbuda1991,,"481,706,333",7976,Generation X,0.0
Antigua and Barbuda,1991,0,1,0,6396,0.0,Antigua and Barbuda1991,,"481,706,333",7976,Boomers,0.0
Antigua and Barbuda,1991,0,2,0,6198,0.0,Antigua and Barbuda1991,,"481,706,333",7976,Boomers,0.0
Antigua and Barbuda,1991,0,3,0,7089,0.0,Antigua and Barbuda1991,,"481,706,333",7976,Millenials,0.0
Antigua and Barbuda,1991,0,4,0,3665,0.0,Antigua and Barbuda1991,,"481,706,333",7976,Silent,0.0
Antigua and Barbuda,1991,0,5,0,1293,0.0,Antigua and Barbuda1991,,"481,706,333",7976,G.I. Generation,0.0
Antigua and Barbuda,1991,1,0,0,6401,0.0,Antigua and Barbuda1991,,"481,706,333",7976,Generation X,0.0
Antigua and Barbuda,1991,1,1,0,6156,0.0,Antigua and Barbuda1991,,"481,706,333",7976,Boomers,0.0
Antigua and Barbuda,1991,1,2,0,6122,0.0,Antigua and Barbuda1991,,"481,706,333",7976,Boomers,0.0
Antigua and Barbuda,1991,1,3,0,6818,0.0,Antigua and Barbuda1991,,"481,706,333",7976,Millenials,0.0
Antigua and Barbuda,1991,1,4,0,2857,0.0,Antigua and Barbuda1991,,"481,706,333",7976,Silent,0.0
Antigua and Barbuda,1991,1,5,0,804,0.0,Antigua and Barbuda1991,,"481,706,333",7976,G.I. Generation,0.0
Antigua and Barbuda,1992,0,0,0,6369,0.0,Antigua and Barbuda1992,,"499,281,148",8087,Generation X,0.0
Antigua and Barbuda,1992,0,1,0,6650,0.0,Antigua and Barbuda1992,,"499,281,148",8087,Boomers,0.0
Antigua and Barbuda,1992,0,2,0,6534,0.0,Antigua and Barbuda1992,,"499,281,148",8087,Boomers,0.0
Antigua and Barbuda,1992,0,3,0,7311,0.0,Antigua and Barbuda1992,,"499,281,148",8087,Millenials,0.0
Antigua and Barbuda,1992,0,4,0,3648,0.0,Antigua and Barbuda1992,,"499,281,148",8087,Silent,0.0
Antigua and Barbuda,1992,0,5,0,1339,0.0,Antigua and Barbuda1992,,"499,281,148",8087,G.I. Generation,0.0
Antigua and Barbuda,1992,1,0,0,6221,0.0,Antigua and Barbuda1992,,"499,281,148",8087,Generation X,0.0
Antigua and Barbuda,1992,1,1,0,6409,0.0,Antigua and Barbuda1992,,"499,281,148",8087,Boomers,0.0
Antigua and Barbuda,1992,1,2,0,6497,0.0,Antigua and Barbuda1992,,"499,281,148",8087,Boomers,0.0
Antigua and Barbuda,1992,1,3,0,7059,0.0,Antigua and Barbuda1992,,"499,281,148",8087,Millenials,0.0
Antigua and Barbuda,1992,1,4,0,2851,0.0,Antigua and Barbuda1992,,"499,281,148",8087,Silent,0.0
Antigua and Barbuda,1992,1,5,0,853,0.0,Antigua and Barbuda1992,,"499,281,148",8087,G.I. Generation,0.0
Antigua and Barbuda,1993,1,1,1,6668,15.0,Antigua and Barbuda1993,,"535,172,778",8453,Boomers,14.997000599880023
Antigua and Barbuda,1993,0,0,0,6182,0.0,Antigua and Barbuda1993,,"535,172,778",8453,Generation X,0.0
Antigua and Barbuda,1993,0,1,0,6914,0.0,Antigua and Barbuda1993,,"535,172,778",8453,Boomers,0.0
Antigua and Barbuda,1993,0,2,0,6917,0.0,Antigua and Barbuda1993,,"535,172,778",8453,Boomers,0.0
Antigua and Barbuda,1993,0,3,0,7529,0.0,Antigua and Barbuda1993,,"535,172,778",8453,Millenials,0.0
Antigua and Barbuda,1993,0,4,0,3662,0.0,Antigua and Barbuda1993,,"535,172,778",8453,Silent,0.0
Antigua and Barbuda,1993,0,5,0,1386,0.0,Antigua and Barbuda1993,,"535,172,778",8453,G.I. Generation,0.0
Antigua and Barbuda,1993,1,0,0,6069,0.0,Antigua and Barbuda1993,,"535,172,778",8453,Generation X,0.0
Antigua and Barbuda,1993,1,2,0,6915,0.0,Antigua and Barbuda1993,,"535,172,778",8453,Boomers,0.0
Antigua and Barbuda,1993,1,3,0,7298,0.0,Antigua and Barbuda1993,,"535,172,778",8453,Millenials,0.0
Antigua and Barbuda,1993,1,4,0,2879,0.0,Antigua and Barbuda1993,,"535,172,778",8453,Silent,0.0
Antigua and Barbuda,1993,1,5,0,896,0.0,Antigua and Barbuda1993,,"535,172,778",8453,G.I. Generation,0.0
Antigua and Barbuda,1994,0,0,0,6083,0.0,Antigua and Barbuda1994,,"589,429,593",9062,Generation X,0.0
Antigua and Barbuda,1994,0,1,0,7151,0.0,Antigua and Barbuda1994,,"589,429,593",9062,Boomers,0.0
Antigua and Barbuda,1994,0,2,0,7357,0.0,Antigua and Barbuda1994,,"589,429,593",9062,Boomers,0.0
Antigua and Barbuda,1994,0,3,0,7722,0.0,Antigua and Barbuda1994,,"589,429,593",9062,Millenials,0.0
Antigua and Barbuda,1994,0,4,0,3715,0.0,Antigua and Barbuda1994,,"589,429,593",9062,Silent,0.0
Antigua and Barbuda,1994,0,5,0,1437,0.0,Antigua and Barbuda1994,,"589,429,593",9062,G.I. Generation,0.0
Antigua and Barbuda,1994,1,0,0,5976,0.0,Antigua and Barbuda1994,,"589,429,593",9062,Generation X,0.0
Antigua and Barbuda,1994,1,1,0,6886,0.0,Antigua and Barbuda1994,,"589,429,593",9062,Boomers,0.0
Antigua and Barbuda,1994,1,2,0,7359,0.0,Antigua and Barbuda1994,,"589,429,593",9062,Boomers,0.0
Antigua and Barbuda,1994,1,3,0,7494,0.0,Antigua and Barbuda1994,,"589,429,593",9062,Millenials,0.0
Antigua and Barbuda,1994,1,4,0,2935,0.0,Antigua and Barbuda1994,,"589,429,593",9062,Silent,0.0
Antigua and Barbuda,1994,1,5,0,929,0.0,Antigua and Barbuda1994,,"589,429,593",9062,G.I. Generation,0.0
Antigua and Barbuda,1995,0,0,0,6099,0.0,Antigua and Barbuda1995,,"577,280,741",8636,Generation X,0.0
Antigua and Barbuda,1995,0,1,0,7333,0.0,Antigua and Barbuda1995,,"577,280,741",8636,Generation X,0.0
Antigua and Barbuda,1995,0,2,0,7851,0.0,Antigua and Barbuda1995,,"577,280,741",8636,Boomers,0.0
Antigua and Barbuda,1995,0,3,0,7885,0.0,Antigua and Barbuda1995,,"577,280,741",8636,Millenials,0.0
Antigua and Barbuda,1995,0,4,0,3808,0.0,Antigua and Barbuda1995,,"577,280,741",8636,Silent,0.0
Antigua and Barbuda,1995,0,5,0,1488,0.0,Antigua and Barbuda1995,,"577,280,741",8636,G.I. Generation,0.0
Antigua and Barbuda,1995,1,0,0,5953,0.0,Antigua and Barbuda1995,,"577,280,741",8636,Generation X,0.0
Antigua and Barbuda,1995,1,1,0,7023,0.0,Antigua and Barbuda1995,,"577,280,741",8636,Generation X,0.0
Antigua and Barbuda,1995,1,2,0,7809,0.0,Antigua and Barbuda1995,,"577,280,741",8636,Boomers,0.0
Antigua and Barbuda,1995,1,3,0,7632,0.0,Antigua and Barbuda1995,,"577,280,741",8636,Millenials,0.0
Antigua and Barbuda,1995,1,4,0,3021,0.0,Antigua and Barbuda1995,,"577,280,741",8636,Silent,0.0
Antigua and Barbuda,1995,1,5,0,944,0.0,Antigua and Barbuda1995,,"577,280,741",8636,G.I. Generation,0.0
Antigua and Barbuda,1998,0,0,0,6529,0.0,Antigua and Barbuda1998,,"727,860,593",10078,Generation X,0.0
Antigua and Barbuda,1998,0,1,0,8332,0.0,Antigua and Barbuda1998,,"727,860,593",10078,Generation X,0.0
Antigua and Barbuda,1998,0,2,0,9615,0.0,Antigua and Barbuda1998,,"727,860,593",10078,Boomers,0.0
Antigua and Barbuda,1998,0,3,0,8183,0.0,Antigua and Barbuda1998,,"727,860,593",10078,Millenials,0.0
Antigua and Barbuda,1998,0,4,0,3921,0.0,Antigua and Barbuda1998,,"727,860,593",10078,Silent,0.0
Antigua and Barbuda,1998,0,5,0,1476,0.0,Antigua and Barbuda1998,,"727,860,593",10078,G.I. Generation,0.0
Antigua and Barbuda,1998,1,0,0,5916,0.0,Antigua and Barbuda1998,,"727,860,593",10078,Generation X,0.0
Antigua and Barbuda,1998,1,1,0,7294,0.0,Antigua and Barbuda1998,,"727,860,593",10078,Generation X,0.0
Antigua and Barbuda,1998,1,2,0,9086,0.0,Antigua and Barbuda1998,,"727,860,593",10078,Boomers,0.0
Antigua and Barbuda,1998,1,3,0,7706,0.0,Antigua and Barbuda1998,,"727,860,593",10078,Millenials,0.0
Antigua and Barbuda,1998,1,4,0,3213,0.0,Antigua and Barbuda1998,,"727,860,593",10078,Silent,0.0
Antigua and Barbuda,1998,1,5,0,954,0.0,Antigua and Barbuda1998,,"727,860,593",10078,G.I. Generation,0.0
Antigua and Barbuda,1999,0,0,0,6589,0.0,Antigua and Barbuda1999,,"766,198,926",10378,Generation X,0.0
Antigua and Barbuda,1999,0,1,0,8526,0.0,Antigua and Barbuda1999,,"766,198,926",10378,Generation X,0.0
Antigua and Barbuda,1999,0,2,0,10311,0.0,Antigua and Barbuda1999,,"766,198,926",10378,Boomers,0.0
Antigua and Barbuda,1999,0,3,0,8314,0.0,Antigua and Barbuda1999,,"766,198,926",10378,Millenials,0.0
Antigua and Barbuda,1999,0,4,0,3968,0.0,Antigua and Barbuda1999,,"766,198,926",10378,Silent,0.0
Antigua and Barbuda,1999,0,5,0,1451,0.0,Antigua and Barbuda1999,,"766,198,926",10378,G.I. Generation,0.0
Antigua and Barbuda,1999,1,0,0,5845,0.0,Antigua and Barbuda1999,,"766,198,926",10378,Generation X,0.0
Antigua and Barbuda,1999,1,1,0,7263,0.0,Antigua and Barbuda1999,,"766,198,926",10378,Generation X,0.0
Antigua and Barbuda,1999,1,2,0,9537,0.0,Antigua and Barbuda1999,,"766,198,926",10378,Boomers,0.0
Antigua and Barbuda,1999,1,3,0,7805,0.0,Antigua and Barbuda1999,,"766,198,926",10378,Millenials,0.0
Antigua and Barbuda,1999,1,4,0,3276,0.0,Antigua and Barbuda1999,,"766,198,926",10378,Silent,0.0
Antigua and Barbuda,1999,1,5,0,947,0.0,Antigua and Barbuda1999,,"766,198,926",10378,G.I. Generation,0.0
Antigua and Barbuda,2000,1,4,1,3333,30.0,Antigua and Barbuda2000,,"830,158,778",11021,Silent,30.003000300030006
Antigua and Barbuda,2000,1,2,1,10033,9.97,Antigua and Barbuda2000,,"830,158,778",11021,Boomers,9.967108541812019
Antigua and Barbuda,2000,0,0,0,6616,0.0,Antigua and Barbuda2000,,"830,158,778",11021,Generation X,0.0
Antigua and Barbuda,2000,0,1,0,8595,0.0,Antigua and Barbuda2000,,"830,158,778",11021,Generation X,0.0
Antigua and Barbuda,2000,0,2,0,11040,0.0,Antigua and Barbuda2000,,"830,158,778",11021,Boomers,0.0
Antigua and Barbuda,2000,0,3,0,8439,0.0,Antigua and Barbuda2000,,"830,158,778",11021,Millenials,0.0
Antigua and Barbuda,2000,0,4,0,3986,0.0,Antigua and Barbuda2000,,"830,158,778",11021,Silent,0.0
Antigua and Barbuda,2000,0,5,0,1413,0.0,Antigua and Barbuda2000,,"830,158,778",11021,G.I. Generation,0.0
Antigua and Barbuda,2000,1,0,0,5783,0.0,Antigua and Barbuda2000,,"830,158,778",11021,Generation X,0.0
Antigua and Barbuda,2000,1,1,0,7177,0.0,Antigua and Barbuda2000,,"830,158,778",11021,Generation X,0.0
Antigua and Barbuda,2000,1,3,0,7973,0.0,Antigua and Barbuda2000,,"830,158,778",11021,Millenials,0.0
Antigua and Barbuda,2000,1,5,0,938,0.0,Antigua and Barbuda2000,,"830,158,778",11021,G.I. Generation,0.0
Antigua and Barbuda,2001,1,2,2,10281,19.45,Antigua and Barbuda2001,,"800,740,259",10468,Boomers,19.45336056803813
Antigua and Barbuda,2001,0,0,0,6902,0.0,Antigua and Barbuda2001,,"800,740,259",10468,Millenials,0.0
Antigua and Barbuda,2001,0,1,0,8425,0.0,Antigua and Barbuda2001,,"800,740,259",10468,Generation X,0.0
Antigua and Barbuda,2001,0,2,0,11402,0.0,Antigua and Barbuda2001,,"800,740,259",10468,Boomers,0.0
Antigua and Barbuda,2001,0,3,0,8428,0.0,Antigua and Barbuda2001,,"800,740,259",10468,Millenials,0.0
Antigua and Barbuda,2001,0,4,0,4037,0.0,Antigua and Barbuda2001,,"800,740,259",10468,Silent,0.0
Antigua and Barbuda,2001,0,5,0,1487,0.0,Antigua and Barbuda2001,,"800,740,259",10468,Silent,0.0
Antigua and Barbuda,2001,1,0,0,6084,0.0,Antigua and Barbuda2001,,"800,740,259",10468,Millenials,0.0
Antigua and Barbuda,2001,1,1,0,7071,0.0,Antigua and Barbuda2001,,"800,740,259",10468,Generation X,0.0
Antigua and Barbuda,2001,1,3,0,7958,0.0,Antigua and Barbuda2001,,"800,740,259",10468,Millenials,0.0
Antigua and Barbuda,2001,1,4,0,3442,0.0,Antigua and Barbuda2001,,"800,740,259",10468,Silent,0.0
Antigua and Barbuda,2001,1,5,0,980,0.0,Antigua and Barbuda2001,,"800,740,259",10468,Silent,0.0
Antigua and Barbuda,2002,0,0,0,7196,0.0,Antigua and Barbuda2002,,"814,615,333",10499,Millenials,0.0
Antigua and Barbuda,2002,0,1,0,8155,0.0,Antigua and Barbuda2002,,"814,615,333",10499,Generation X,0.0
Antigua and Barbuda,2002,0,2,0,11760,0.0,Antigua and Barbuda2002,,"814,615,333",10499,Boomers,0.0
Antigua and Barbuda,2002,0,3,0,8408,0.0,Antigua and Barbuda2002,,"814,615,333",10499,Millenials,0.0
Antigua and Barbuda,2002,0,4,0,4050,0.0,Antigua and Barbuda2002,,"814,615,333",10499,Silent,0.0
Antigua and Barbuda,2002,0,5,0,1547,0.0,Antigua and Barbuda2002,,"814,615,333",10499,Silent,0.0
Antigua and Barbuda,2002,1,0,0,6416,0.0,Antigua and Barbuda2002,,"814,615,333",10499,Millenials,0.0
Antigua and Barbuda,2002,1,1,0,6921,0.0,Antigua and Barbuda2002,,"814,615,333",10499,Generation X,0.0
Antigua and Barbuda,2002,1,2,0,10604,0.0,Antigua and Barbuda2002,,"814,615,333",10499,Boomers,0.0
Antigua and Barbuda,2002,1,3,0,7980,0.0,Antigua and Barbuda2002,,"814,615,333",10499,Millenials,0.0
Antigua and Barbuda,2002,1,4,0,3527,0.0,Antigua and Barbuda2002,,"814,615,333",10499,Silent,0.0
Antigua and Barbuda,2002,1,5,0,1024,0.0,Antigua and Barbuda2002,,"814,615,333",10499,Silent,0.0
Antigua and Barbuda,2003,1,4,1,3594,27.82,Antigua and Barbuda2003,,"855,643,111",10878,Silent,27.824151363383418
Antigua and Barbuda,2003,0,0,0,7454,0.0,Antigua and Barbuda2003,,"855,643,111",10878,Millenials,0.0
Antigua and Barbuda,2003,0,1,0,7831,0.0,Antigua and Barbuda2003,,"855,643,111",10878,Generation X,0.0
Antigua and Barbuda,2003,0,2,0,12129,0.0,Antigua and Barbuda2003,,"855,643,111",10878,Boomers,0.0
Antigua and Barbuda,2003,0,3,0,8423,0.0,Antigua and Barbuda2003,,"855,643,111",10878,Millenials,0.0
Antigua and Barbuda,2003,0,4,0,4054,0.0,Antigua and Barbuda2003,,"855,643,111",10878,Silent,0.0
Antigua and Barbuda,2003,0,5,0,1583,0.0,Antigua and Barbuda2003,,"855,643,111",10878,Silent,0.0
Antigua and Barbuda,2003,1,0,0,6730,0.0,Antigua and Barbuda2003,,"855,643,111",10878,Millenials,0.0
Antigua and Barbuda,2003,1,1,0,6734,0.0,Antigua and Barbuda2003,,"855,643,111",10878,Generation X,0.0
Antigua and Barbuda,2003,1,2,0,10997,0.0,Antigua and Barbuda2003,,"855,643,111",10878,Boomers,0.0
Antigua and Barbuda,2003,1,3,0,8061,0.0,Antigua and Barbuda2003,,"855,643,111",10878,Millenials,0.0
